name,128,64,32,16,8,4,2,1
Martin Klizan,1.0000,0.3860,0.1184,0.0212,0.0028,0.0000,0.0000,0.0000
Gastao Elias,1.0000,0.3600,0.1044,0.0188,0.0028,0.0000,0.0000,0.0000
Samuel Groth,1.0000,0.3564,0.1091,0.0232,0.0027,0.0000,0.0000,0.0000
Dustin Brown,1.0000,0.3822,0.1116,0.0193,0.0027,0.0000,0.0000,0.0000
Carlos Berlocq,1.0000,0.3629,0.1040,0.0171,0.0026,0.0000,0.0000,0.0000
Alexander Sarkissian,1.0000,0.3700,0.1017,0.0225,0.0025,0.0000,0.0000,0.0000
Norbert Gombos,1.0000,0.3596,0.0993,0.0170,0.0025,0.0000,0.0000,0.0000
John Millman,1.0000,0.3733,0.1128,0.0150,0.0022,0.0000,0.0000,0.0000
Noah Rubin,1.0000,0.3283,0.0822,0.0122,0.0022,0.0000,0.0000,0.0000
Santiago Giraldo,1.0000,0.3708,0.0954,0.0150,0.0021,0.0000,0.0000,0.0000
Lukas Rosol,1.0000,0.3237,0.0658,0.0111,0.0021,0.0000,0.0000,0.0000
Reilly Opelka,1.0000,0.3813,0.1087,0.0187,0.0020,0.0000,0.0000,0.0000
Stefano Travaglia,1.0000,0.3075,0.0740,0.0105,0.0020,0.0000,0.0000,0.0000
Alex De Minaur,1.0000,0.3800,0.1175,0.0169,0.0019,0.0000,0.0000,0.0000
Jurgen Melzer,1.0000,0.3548,0.1033,0.0148,0.0019,0.0000,0.0000,0.0000
Blaz Kavcic,1.0000,0.3658,0.1042,0.0169,0.0018,0.0000,0.0000,0.0000
Tommy Robredo,1.0000,0.3817,0.1222,0.0167,0.0017,0.0000,0.0000,0.0000
Vincent Millot,1.0000,0.3100,0.0711,0.0133,0.0017,0.0000,0.0000,0.0000
Dennis Novikov,1.0000,0.3479,0.0968,0.0100,0.0016,0.0000,0.0000,0.0000
Akira Santillan,1.0000,0.3731,0.1115,0.0177,0.0015,0.0000,0.0000,0.0000
Daniel Altmaier,1.0000,0.3554,0.0815,0.0108,0.0015,0.0000,0.0000,0.0000
Stefan Kozlov,1.0000,0.3209,0.0777,0.0118,0.0014,0.0000,0.0000,0.0000
