name,128,64,32,16,8,4,2,1
Cedrik Marcel Stebe,1.0000,0.4077,0.1359,0.0336,0.0064,0.0007,0.0000,0.0000
Horacio Zeballos,1.0000,0.3846,0.1218,0.0253,0.0047,0.0007,0.0000,0.0000
Radu Albot,1.0000,0.3448,0.0955,0.0178,0.0025,0.0007,0.0000,0.0000
Jerzy Janowicz,1.0000,0.4361,0.1533,0.0383,0.0056,0.0006,0.0000,0.0000
Noah Rubin,1.0000,0.3553,0.1071,0.0224,0.0047,0.0006,0.0000,0.0000
Dennis Novak,1.0000,0.3435,0.0906,0.0194,0.0047,0.0006,0.0000,0.0000
Jason Kubler,1.0000,0.3187,0.0862,0.0119,0.0025,0.0006,0.0000,0.0000
Tobias Kamke,1.0000,0.2994,0.0569,0.0088,0.0025,0.0006,0.0000,0.0000
Bernard Tomic,1.0000,0.4155,0.1341,0.0305,0.0059,0.0005,0.0000,0.0000
Sergiy Stakhovsky,1.0000,0.3777,0.1180,0.0280,0.0046,0.0005,0.0000,0.0000
Corentin Moutet,1.0000,0.3548,0.1052,0.0214,0.0033,0.0005,0.0000,0.0000
Marcel Granollers,1.0000,0.3773,0.1164,0.0182,0.0027,0.0005,0.0000,0.0000
Renzo Olivo,1.0000,0.3495,0.0890,0.0190,0.0025,0.0005,0.0000,0.0000
Ricardo Ojeda Lara,1.0000,0.3455,0.0905,0.0168,0.0023,0.0005,0.0000,0.0000
Joao Domingues,1.0000,0.3168,0.0850,0.0105,0.0014,0.0005,0.0000,0.0000
Reilly Opelka,1.0000,0.4171,0.1442,0.0304,0.0067,0.0004,0.0000,0.0000
Jurgen Zopp,1.0000,0.3241,0.0863,0.0185,0.0048,0.0004,0.0000,0.0000
Matthew Ebden,1.0000,0.3743,0.1125,0.0235,0.0034,0.0004,0.0000,0.0000
Lukas Lacko,1.0000,0.3374,0.0911,0.0200,0.0031,0.0004,0.0000,0.0000
Carlos Taberner,1.0000,0.2965,0.0669,0.0104,0.0012,0.0004,0.0000,0.0000
Matteo Berrettini,1.0000,0.3886,0.1218,0.0272,0.0043,0.0003,0.0000,0.0000
Michael Mmoh,1.0000,0.3434,0.0959,0.0172,0.0028,0.0003,0.0000,0.0000
Calvin Hemery,1.0000,0.3285,0.0900,0.0164,0.0019,0.0003,0.0000,0.0000
Ruben Bemelmans,1.0000,0.3586,0.1046,0.0188,0.0031,0.0002,0.0000,0.0000
Thomas Fabbiano,1.0000,0.3110,0.0718,0.0120,0.0026,0.0002,0.0000,0.0000
Peter Polansky,1.0000,0.3031,0.0690,0.0107,0.0015,0.0002,0.0000,0.0000
Ze Zhang,1.0000,0.3370,0.1020,0.0240,0.0060,0.0000,0.0000,0.0000
Pablo Andujar,1.0000,0.4042,0.1216,0.0253,0.0053,0.0000,0.0000,0.0000
Dennis Novikov,1.0000,0.3782,0.1164,0.0218,0.0045,0.0000,0.0000,0.0000
Thien Nguyen Hoang,1.0000,0.3768,0.1168,0.0291,0.0041,0.0000,0.0000,0.0000
Yoshihito Nishioka,1.0000,0.3250,0.0860,0.0155,0.0035,0.0000,0.0000,0.0000
Jaume Munar,1.0000,0.3153,0.0874,0.0158,0.0026,0.0000,0.0000,0.0000
Ernesto Escobedo,1.0000,0.3692,0.1129,0.0229,0.0025,0.0000,0.0000,0.0000
