2014-6718,Bogota,Hard,Outdoor,28,ATP250
2014-505,Vina del Mar,Clay,Outdoor,28,ATP250
2014-337,Vienna,Hard,Indoor,28,ATP250
2014-533,Sao Paulo,Clay,Indoor,28,ATP250
2014-6967,Shenzhen,Hard,,28,
2014-747,Beijing,Hard,,32,
2014-360,Casablanca,Clay,Outdoor,28,ATP250
2014-741,Eastbourne,Grass,Outdoor,28,ATP250
2014-425,Barcelona,Clay,Outdoor,48,ATP500
2014-414,Hamburg,Clay,Outdoor,48,ATP500
2014-422,Cincinnati Masters,Hard,,56,
2014-495,Dubai,Hard,,32,
2014-316,Bastad,Clay,Outdoor,28,ATP250
2014-438,Moscow,Hard,Indoor,28,ATP250
2014-319,Kitzbuhel,Clay,Outdoor,28,ATP250
2014-410,Monte Carlo Masters,Clay,Outdoor,56,Masters 1000
2014-496,Marseille,Hard,Indoor,28,ATP250
2014-468,Estoril,Clay,,28,
2014-6120,Nice,Clay,Outdoor,28,ATP250
2014-580,Australian Open,Hard,Outdoor,128,Grand Slam
2014-339,Brisbane,Hard,Outdoor,28,ATP250
2014-807,Acapulco,Hard,Outdoor,32,ATP500
2014-573,Valencia,Hard,Indoor,32,ATP500
2014-404,Indian Wells Masters,Hard,,96,
2014-891,Chennai,Hard,Outdoor,28,ATP250
2014-439,Umag,Clay,Outdoor,28,ATP250
2014-5014,Shanghai Masters,Hard,Outdoor,56,Masters 1000
2014-402,Memphis,Hard,Indoor,28,ATP250
2014-6116,Atlanta,Hard,Outdoor,28,ATP250
2014-499,Delray Beach,Hard,Outdoor,32,ATP250
2014-338,Sydney,Hard,Outdoor,28,ATP250
2014-407,Rotterdam,Hard,Indoor,32,ATP500
2014-717,Houston,Clay,Outdoor,28,ATP250
2014-311,Queen's Club,Grass,,56,
2014-6932,Rio de Janeiro,Clay,,32,
2014-375,Montpellier,Hard,Indoor,28,ATP250
2014-328,Basel,Hard,Indoor,32,ATP500
2014-329,Tokyo,Hard,Outdoor,32,ATP500
2014-2276,Zagreb,Hard,Indoor,28,ATP250
2014-308,Munich,Clay,Outdoor,28,ATP250
2014-315,Newport,Grass,Outdoor,32,ATP250
2014-6710,Dusseldorf,Clay,Outdoor,28,ATP250
2014-773,Bucharest,Clay,Outdoor,28,ATP250
2014-520,Roland Garros,Clay,,128,
2014-540,Wimbledon,Grass,Outdoor,128,Grand Slam
2014-1536,Madrid Masters,Clay,,56,
2014-314,Gstaad,Clay,Outdoor,28,ATP250
2014-429,Stockholm,Hard,Indoor,28,ATP250
2014-6003,Kuala Lumpur,Hard,Indoor,28,ATP250
2014-418,Washington,Hard,Outdoor,48,ATP500
2014-560,US Open,Hard,Outdoor,128,Grand Slam
2014-6242,Winston-Salem,Hard,Outdoor,48,ATP250
2014-352,Paris Masters,Hard,,48,
2014-341,Metz,Hard,,28,
2014-440,s-Hertogenbosch,Grass,,32,
2014-605,Tour Finals,Hard,,8,
2014-D001,Davis Cup WG R1: CZE vs NED,,,4,
2014-D002,Davis Cup WG R1: JPN vs CAN,,,4,
2014-D003,Davis Cup WG R1: GER vs ESP,,,4,
2014-D004,Davis Cup WG R1: FRA vs AUS,,,4,
2014-D005,Davis Cup WG R1: USA vs GBR,,,4,
2014-D006,Davis Cup WG R1: ARG vs ITA,,,4,
2014-D007,Davis Cup WG R1: KAZ vs BEL,,,4,
2014-D008,Davis Cup WG R1: SRB vs SUI,,,4,
2014-D009,Davis Cup WG QF: JPN vs CZE,Hard,,4,
2014-D010,Davis Cup WG QF: FRA vs GER,Hard,,4,
2014-D011,Davis Cup WG QF: ITA vs GBR,Clay,,4,
2014-D012,Davis Cup WG QF: SUI vs KAZ,Hard,,4,
2014-D013,Davis Cup WG SF: FRA vs CZE,Clay,,4,
2014-D014,Davis Cup WG SF: SUI vs ITA,Hard,,4,
2014-D015,Davis Cup WG F: FRA vs SUI,Clay,,4,
2014-D016,Davis Cup WG PO: IND vs SRB,Hard,,4,
2014-D017,Davis Cup WG PO: BRA vs ESP,Clay,,4,
2014-D018,Davis Cup WG PO: ISR vs ARG,Hard,,4,
2014-D019,Davis Cup WG PO: CAN vs COL,Hard,,4,
2014-D020,Davis Cup WG PO: USA vs SVK,Hard,,4,
2014-D021,Davis Cup WG PO: AUS vs UZB,Grass,,4,
2014-D022,Davis Cup WG PO: NED vs CRO,Clay,,4,
2014-D023,Davis Cup WG PO: UKR vs BEL,Hard,,4,
2014-D024,Davis Cup G2 R1: BAR vs CHI,,,4,
2014-D025,Davis Cup G2 R1: PAR vs ESA,,,4,
2014-D026,Davis Cup G2 R1: BOL vs PER,,,4,
2014-D027,Davis Cup G2 R1: GUA vs MEX,,,4,
2014-D028,Davis Cup G1 R1: ECU vs VEN,,,4,
2014-D029,Davis Cup G1 R1: DOM vs URU,,,4,
2014-D030,Davis Cup G1 R2: ECU vs BRA,Clay,,4,
2014-D031,Davis Cup G1 R2: COL vs DOM,Clay,,4,
2014-D032,Davis Cup G1 R1: CHN vs NZL,,,4,
2014-D033,Davis Cup G1 R1: IND vs TPE,,,4,
2014-D034,Davis Cup G1 R2: CHN vs UZB,Hard,,4,
2014-D035,Davis Cup G1 R2: KOR vs IND,Hard,,4,
2014-D036,Davis Cup G2 R2: BAR vs ESA,Hard,,4,
2014-D037,Davis Cup G2 R2: MEX vs PER,Hard,,4,
2014-D038,Davis Cup G2 R3: BAR vs MEX,Hard,,4,
2014-D039,Davis Cup G2 PO: CHI vs PAR,Clay,,4,
2014-D040,Davis Cup G2 PO: BOL vs GUA,Clay,,4,
2014-D041,Davis Cup G1 PO: TPE vs KOR,Hard,,4,
2014-D042,Davis Cup G1 PO: VEN vs URU,Hard,,4,
2014-D043,Davis Cup G2 R1: SRI vs PHI,,,4,
2014-D044,Davis Cup G2 R1: VIE vs PAK,Hard,,4,
2014-D045,Davis Cup G2 R1: THA vs HKG,Hard,,4,
2014-D046,Davis Cup G2 R1: KUW vs INA,,,4,
2014-D047,Davis Cup G2 R2: PHI vs PAK,Clay,,4,
2014-D048,Davis Cup G2 R2: THA vs KUW,Hard,,4,
2014-D049,Davis Cup G2 R3: THA vs PAK,Hard,,4,
2014-D050,Davis Cup G2 PO: VIE vs SRI,Hard,,4,
2014-D051,Davis Cup G2 PO: INA vs HKG,Hard,,4,
2014-D052,Davis Cup G1 R1: RUS vs POL,,,4,
2014-D053,Davis Cup G1 R1: SLO vs POR,,,4,
2014-D054,Davis Cup G1 R1: UKR vs ROU,,,4,
2014-D055,Davis Cup G1 R1: SVK vs LAT,,,4,
2014-D056,Davis Cup G1 R2: POL vs CRO,Hard,,4,
2014-D057,Davis Cup G1 R2: SLO vs ISR,Clay,,4,
2014-D058,Davis Cup G1 R2: SVK vs AUT,Hard,,4,
2014-D059,Davis Cup G1 PO: ROU vs SWE,Clay,,4,
2014-D060,Davis Cup G1 PO: LAT vs AUT,Hard,,4,
2014-D061,Davis Cup G1 PO: RUS vs POR,Hard,,4,
2014-D062,Davis Cup G2 R1: RSA vs MON,,,4,
2014-D063,Davis Cup G2 R1: NOR vs LTU,,,4,
2014-D064,Davis Cup G2 R1: FIN vs BUL,,,4,
2014-D065,Davis Cup G2 R1: BIH vs GRE,,,4,
2014-D066,Davis Cup G2 R1: BLR vs IRL,,,4,
2014-D067,Davis Cup G2 R1: MDA vs EGY,,,4,
2014-D068,Davis Cup G2 R1: MAR vs LUX,,,4,
2014-D069,Davis Cup G2 R1: DEN vs CYP,,,4,
2014-D070,Davis Cup G2 R2: RSA vs LTU,Hard,,4,
2014-D071,Davis Cup G2 R2: FIN vs BIH,Hard,,4,
2014-D072,Davis Cup G2 R2: MDA vs BLR,Clay,,4,
2014-D073,Davis Cup G2 R2: DEN vs LUX,Hard,,4,
2014-D074,Davis Cup G2 R3: BIH vs LTU,Hard,,4,
2014-D075,Davis Cup G2 R3: DEN vs MDA,,,4,
2014-D076,Davis Cup G2 PO: NOR vs MON,Hard,,4,
2014-D077,Davis Cup G2 PO: GRE vs BUL,Clay,,4,
2014-D078,Davis Cup G2 PO: IRL vs EGY,Hard,,4,
2014-D079,Davis Cup G2 PO: MAR vs CYP,Clay,,4,
2015-329,Tokyo,Hard,Outdoor,32,ATP500
2015-429,Stockholm,Hard,Indoor,28,ATP250
2015-439,Umag,Clay,Outdoor,28,ATP250
2015-422,Cincinnati Masters,Hard,,56,
2015-5014,Shanghai Masters,Hard,Outdoor,56,Masters 1000
2015-352,Paris Masters,Hard,,48,
2015-425,Barcelona,Clay,,48,
2015-7163,Istanbul,Clay,Outdoor,28,ATP250
2015-540,Wimbledon,Grass,Outdoor,128,Grand Slam
2015-7161,Quito,Clay,Outdoor,28,ATP250
2015-421,Canada Masters,Hard,,56,
2015-6003,Kuala Lumpur,Hard,Indoor,28,ATP250
2015-6120,Nice,Clay,Outdoor,28,ATP250
2015-407,Rotterdam,Hard,Indoor,32,ATP500
2015-891,Chennai,Hard,Outdoor,28,ATP250
2015-404,Indian Wells Masters,Hard,,96,
2015-403,Miami Masters,Hard,,96,
2015-402,Memphis,Hard,Indoor,28,ATP250
2015-339,Brisbane,Hard,Outdoor,28,ATP250
2015-338,Sydney,Hard,Outdoor,28,ATP250
2015-6718,Bogota,Hard,Outdoor,28,ATP250
2015-440,s-Hertogenbosch,Grass,,28,
2015-500,Halle,Grass,Outdoor,32,ATP500
2015-495,Dubai,Hard,,32,
2015-560,US Open,Hard,Outdoor,128,Grand Slam
2015-6967,Shenzhen,Hard,,28,
2015-773,Bucharest,Clay,Outdoor,28,ATP250
2015-337,Vienna,Hard,,32,
2015-311,London,Grass,,32,
2015-6932,Rio de Janeiro,Clay,Outdoor,32,ATP500
2015-315,Newport,Grass,Outdoor,32,ATP250
2015-314,Gstaad,Clay,Outdoor,28,ATP250
2015-741,Nottingham,Grass,Outdoor,48,ATP500
2015-319,Kitzbuhel,Clay,,28,
2015-580,Australian Open,Hard,Outdoor,128,Grand Slam
2015-316,Bastad,Clay,Outdoor,28,ATP250
2015-506,Buenos Aires,Clay,Outdoor,28,ATP250
2015-807,Acapulco,Hard,Outdoor,32,ATP500
2015-573,Valencia,Hard,Indoor,28,ATP500
2015-6242,Winston-Salem,Hard,Outdoor,48,ATP250
2015-2276,Zagreb,Hard,Indoor,28,ATP250
2015-308,Munich,Clay,Outdoor,28,ATP250
2015-418,Washington,Hard,Outdoor,48,ATP500
2015-6116,Atlanta,Hard,Outdoor,28,ATP250
2015-414,Hamburg,Clay,Outdoor,32,ATP500
2015-1536,Madrid Masters,Clay,,56,
2015-416,Rome Masters,Clay,,56,
2015-375,Montpellier,Hard,Indoor,28,ATP250
2015-410,Monte Carlo Masters,Clay,,56,
2015-533,Sao Paulo,Clay,Indoor,28,ATP250
2015-451,Doha,Hard,Outdoor,32,ATP250
2015-360,Casablanca,Clay,Outdoor,28,ATP250
2015-438,Moscow,Hard,Indoor,28,ATP250
2015-341,Metz,Hard,Indoor,28,ATP250
2015-717,Houston,Clay,Outdoor,28,ATP250
2015-301,Auckland,Hard,Outdoor,28,ATP250
2015-496,Marseille,Hard,Indoor,28,ATP250
2015-322,Geneva,Clay,Outdoor,28,ATP250
2015-321,Stuttgart,Grass,Outdoor,28,ATP250
2015-7290,Estoril,Clay,Outdoor,28,ATP250
2015-568,St. Petersburg,Hard,Indoor,28,ATP250
2015-747,Beijing,Hard,Outdoor,32,ATP500
2015-499,Delray Beach,Hard,Outdoor,32,ATP250
2015-328,Basel,Hard,Indoor,32,ATP500
2015-520,Roland Garros,Clay,,128,
2015-605,Tour Finals,Hard,,8,
2015-6406,Challenger Tour Finals,Clay,,8,
2015-D001,Davis Cup WG R1: GER vs FRA,Hard,,4,
2015-D002,Davis Cup WG R1: GBR vs USA,Hard,,4,
2015-D003,Davis Cup WG R1: CZE vs AUS,Hard,,4,
2015-D004,Davis Cup WG R1: KAZ vs ITA,Hard,,4,
2015-D005,Davis Cup WG R1: ARG vs BRA,Clay,,4,
2015-D006,Davis Cup WG R1: SRB vs CRO,Hard,,4,
2015-D007,Davis Cup WG R1: CAN vs JPN,Hard,,4,
2015-D008,Davis Cup WG R1: BEL vs SUI,Hard,,4,
2015-D009,Davis Cup WG QF: GBR vs FRA,Grass,,4,
2015-D010,Davis Cup WG QF: AUS vs KAZ,Grass,,4,
2015-D011,Davis Cup WG QF: ARG vs SRB,Clay,,4,
2015-D012,Davis Cup WG QF: BEL vs CAN,Clay,,4,
2015-D013,Davis Cup WG SF: GBR vs AUS,Hard,,4,
2015-D014,Davis Cup WG SF: BEL vs ARG,Hard,,4,
2015-D015,Davis Cup WG F: BEL vs GBR,Clay,,4,
2015-D016,Davis Cup G1 R1: BAR vs DOM,Hard,,4,
2015-D017,Davis Cup G1 R2: URU vs COL,Clay,,4,
2015-D018,Davis Cup G1 R2: DOM vs ECU,Clay,,4,
2015-D019,Davis Cup G1 PO: BAR vs ECU,Hard,,4,
2015-D020,Davis Cup G1 R1: THA vs KOR,Hard,,4,
2015-D021,Davis Cup G1 R1: NZL vs CHN,Hard,,4,
2015-D022,Davis Cup G1 R2: UZB vs KOR,Clay,,4,
2015-D023,Davis Cup G1 R2: NZL vs IND,Hard,,4,
2015-D024,Davis Cup G1 R1: RUS vs DEN,Hard,,4,
2015-D025,Davis Cup G1 R1: SWE vs AUT,Hard,,4,
2015-D026,Davis Cup G1 R1: SVK vs SLO,Hard,,4,
2015-D027,Davis Cup G1 R1: ROU vs ISR,Hard,,4,
2015-D028,Davis Cup G1 R1: POL vs LTU,Hard,,4,
2015-D029,Davis Cup G1 R2: RUS vs ESP,Hard,,4,
2015-D030,Davis Cup G1 R2: AUT vs NED,Clay,,4,
2015-D031,Davis Cup G1 R2: ROU vs SVK,Clay,,4,
2015-D032,Davis Cup G1 R2: POL vs UKR,Hard,,4,
2015-D033,Davis Cup G1 PO: DEN vs ESP,Hard,,4,
2015-D034,Davis Cup G1 PO: ISR vs SLO,Hard,,4,
2015-D035,Davis Cup G1 PO: LTU vs UKR,Hard,,4,
2015-D036,Davis Cup G2 R1: VEN vs CRC,Hard,,4,
2015-D037,Davis Cup G2 R1: PUR vs ESA,Hard,,4,
2015-D038,Davis Cup G2 R1: MEX vs BOL,Hard,,4,
2015-D039,Davis Cup G2 R1: CHI vs PER,Clay,,4,
2015-D040,Davis Cup G2 R2: VEN vs ESA,Hard,,4,
2015-D041,Davis Cup G2 R2: CHI vs MEX,Clay,,4,
2015-D042,Davis Cup G2 R3: CHI vs VEN,Clay,,4,
2015-D043,Davis Cup G2 R1: TPE vs LIB,Hard,,4,
2015-D044,Davis Cup G2 R1: PHI vs SRI,Clay,,4,
2015-D045,Davis Cup G2 R1: INA vs IRI,Hard,,4,
2015-D046,Davis Cup G2 R1: PAK vs KUW,Clay,,4,
2015-D047,Davis Cup G2 R2: TPE vs PHI,Hard,,4,
2015-D048,Davis Cup G2 R2: INA vs PAK,Hard,,4,
2015-D049,Davis Cup G2 R3: PAK vs TPE,Hard,,4,
2015-D050,Davis Cup G2 R1: TUR vs RSA,Hard,,4,
2015-D051,Davis Cup G2 R1: IRL vs BLR,Hard,,4,
2015-D052,Davis Cup G2 R1: POR vs MAR,Hard,,4,
2015-D053,Davis Cup G2 R1: MON vs FIN,Clay,,4,
2015-D054,Davis Cup G2 R1: ZIM vs BIH,Hard,,4,
2015-D055,Davis Cup G2 R1: HUN vs MDA,Hard,,4,
2015-D056,Davis Cup G2 R1: LUX vs MAD,Hard,,4,
2015-D057,Davis Cup G2 R1: LAT vs BUL,Hard,,4,
2015-D058,Davis Cup G2 R2: TUR vs BLR,Hard,,4,
2015-D059,Davis Cup G2 R2: POR vs FIN,Clay,,4,
2015-D060,Davis Cup G2 R2: HUN vs BIH,Clay,,4,
2015-D061,Davis Cup G2 R2: LUX vs BUL,Clay,,4,
2015-D062,Davis Cup G2 R3: POR vs BLR,Clay,,4,
2015-D063,Davis Cup G2 R3: BUL vs HUN,Clay,,4,
2015-D064,Davis Cup G2 PO: RSA vs IRL,Hard,,4,
2015-D065,Davis Cup G2 PO: MON vs MAR,Clay,,4,
2015-D066,Davis Cup G2 PO: ZIM vs MDA,Hard,,4,
2015-D067,Davis Cup G2 PO: LAT vs MAD,Clay,,4,
2015-D068,Davis Cup G2 PO: SRI vs LIB,Clay,,4,
2015-D069,Davis Cup G2 PO: IRI vs KUW,Clay,,4,
2015-D070,Davis Cup G2 PO: PUR vs CRC,Hard,,4,
2015-D071,Davis Cup G2 PO: PER vs BOL,Clay,,4,
2015-D072,Davis Cup G1 PO: BAR vs URU,Hard,,4,
2015-D073,Davis Cup G1 PO: THA vs CHN,Hard,,4,
2015-D074,Davis Cup WG PO: IND vs CZE,Hard,,4,
2015-D075,Davis Cup WG PO: SUI vs NED,Hard,,4,
2015-D076,Davis Cup WG PO: RUS vs ITA,Hard,,4,
2015-D077,Davis Cup WG PO: UZB vs USA,Clay,,4,
2015-D078,Davis Cup WG PO: COL vs JPN,Clay,,4,
2015-D079,Davis Cup WG PO: DOM vs GER,Hard,,4,
2015-D080,Davis Cup WG PO: BRA vs CRO,Clay,,4,
2015-D081,Davis Cup WG PO: POL vs SVK,Hard,,4,
2016-M020,Brisbane,Hard,Outdoor,32,ATP250
2016-0891,Chennai,Hard,Outdoor,32,ATP250
2016-0451,Doha,Hard,Outdoor,32,ATP250
2016-0301,Auckland,Hard,Outdoor,32,ATP250
2016-M001,Sydney,Hard,Outdoor,32,ATP250
2016-580,Australian Open,Hard,Outdoor,128,Grand Slam
2016-0375,Montpellier,Hard,Indoor,32,ATP250
2016-7161,Quito,Clay,Outdoor,32,ATP250
2016-7434,Sofia,Hard,Indoor,32,ATP250
2016-0506,Buenos Aires,Clay,Outdoor,32,ATP250
2016-0402,Memphis,Hard,Indoor,32,ATP250
2016-0407,Rotterdam,Hard,Indoor,32,ATP500
2016-0499,Delray Beach,Hard,Outdoor,32,ATP250
2016-0496,Marseille,Hard,Indoor,32,ATP250
2016-M052,Rio de Janeiro,Clay,Outdoor,32,ATP500
2016-M004,Acapulco,Hard,Outdoor,32,ATP500
2016-0495,Dubai,Hard,,32,
2016-0533,Sao Paulo,Clay,,32,
2016-M006,Indian Wells Masters,Hard,,128,
2016-M007,Miami Masters,Hard,,128,
2016-0717,Houston,Clay,Outdoor,32,ATP250
2016-0360,Marrakech,Clay,Outdoor,32,ATP250
2016-0410,Monte Carlo Masters,Clay,Outdoor,64,Masters 1000
2016-0425,Barcelona,Clay,Outdoor,64,ATP500
2016-0773,Bucharest,Clay,Outdoor,32,ATP250
2016-7290,Estoril,Clay,Outdoor,32,ATP250
2016-7163,Istanbul,Clay,Outdoor,32,ATP250
2016-0308,Munich,Clay,Outdoor,32,ATP250
2016-M021,Madrid Masters,Clay,,64,
2016-M009,Rome Masters,Clay,,64,
2016-0322,Geneva,Clay,Outdoor,32,ATP250
2016-6120,Nice,Clay,Outdoor,32,ATP250
2016-520,Roland Garros,Clay,,128,
2016-M010,s-Hertogenbosch,Grass,,32,
2016-0321,Stuttgart,Grass,Outdoor,32,ATP250
2016-0500,Halle,Grass,Outdoor,32,ATP500
2016-0311,London,Grass,Indoor,32,Masters Cup
2016-0741,Nottingham,Grass,Outdoor,64,ATP500
2016-540,Wimbledon,Grass,Outdoor,128,Grand Slam
2016-0316,Bastad,Clay,,32,
2016-0414,Hamburg,Clay,Outdoor,32,ATP500
2016-0315,Newport,Grass,Outdoor,32,ATP250
2016-0314,Gstaad,Clay,Outdoor,32,ATP250
2016-0319,Kitzbuhel,Clay,Outdoor,32,ATP250
2016-0439,Umag,Clay,Outdoor,32,ATP250
2016-M035,Washington,Hard,Outdoor,64,ATP500
2016-0421,Canada Masters,Hard,,64,
2016-6116,Atlanta,Hard,Outdoor,32,ATP250
2016-7480,Los Cabos,Hard,Outdoor,32,ATP250
2016-O16,Olympics,Hard,,64,
<<<<<<< HEAD
=======
,,,,,
>>>>>>> a400c4f3afa41651994afaf786d31ed077dfbd09
2016-M024,Cincinnati Masters,Hard,,64,
2016-6242,Winston-Salem,Hard,Outdoor,64,ATP250
2016-560,Us Open,Hard,,128,
2016-0341,Metz,Hard,Indoor,32,ATP250
2016-7581,Chengdu,Hard,,32,
2016-6967,Shenzhen,Hard,,32,
2016-0568,St.Petersburg,Hard,,32,
2016-M015,Beijing,Hard,Outdoor,32,ATP500
2016-0329,Tokyo,Hard,Outdoor,32,ATP500
2016-5014,Shanghai Masters,Hard,Outdoor,64,Masters 1000
2016-7485,Antwerp,Hard,Indoor,32,ATP250
2016-M014,Moscow,Hard,Indoor,32,ATP250
2016-0429,Stockholm,Hard,Indoor,32,ATP250
2016-0328,Basel,Hard,Indoor,32,ATP500
2016-0337,Vienna,Hard,Indoor,32,ATP500
2016-0352,Paris Masters,Hard,,64,
2016-0605,London,Hard,Indoor,8,Masters Cup
2016-M-DC-2016-G1-AM-M-BAR-ECU-01,Davis Cup G1 R1: BAR vs ECU,Clay,,4,
2016-M-DC-2016-G1-AM-M-BRA-ECU-01,Davis Cup G1 R2: BRA vs ECU,Hard,,4,
2016-M-DC-2016-G1-AM-M-CHI-COL-01,Davis Cup G1 R2: CHI vs COL,Clay,,4,
2016-M-DC-2016-G1-AM-M-CHI-DOM-01,Davis Cup G1 R1: CHI vs DOM,Clay,,4,
2016-M-DC-2016-G1-AO-M-CHN-UZB-01,Davis Cup G1 R2: CHN vs UZB,Clay,,4,
2016-M-DC-2016-G1-AO-M-IND-KOR-01,Davis Cup G1 R2: IND vs KOR,Grass,,4,
2016-M-DC-2016-G1-AO-M-NZL-KOR-01,Davis Cup G1 R1: NZL vs KOR,Hard,,4,
2016-M-DC-2016-G1-AO-M-PAK-CHN-01,Davis Cup G1 R1: PAK vs CHN,Clay,,4,
2016-M-DC-2016-G1-EPA-M-ESP-ROU-01,Davis Cup G1 R2: ESP vs ROU,Hard,,4,
2016-M-DC-2016-G1-EPA-M-HUN-ISR-01,Davis Cup G1 R1: HUN vs ISR,Clay,,4,
2016-M-DC-2016-G1-EPA-M-HUN-SVK-01,Davis Cup G1 R2: HUN vs SVK,Clay,,4,
2016-M-DC-2016-G1-EPA-M-POR-AUT-01,Davis Cup G1 R1: POR vs AUT,Hard,,4,
2016-M-DC-2016-G1-EPA-M-ROU-SLO-01,Davis Cup G1 R1: ROU vs SLO,Hard,,4,
2016-M-DC-2016-G1-EPA-M-RUS-NED-01,Davis Cup G1 R2: RUS vs NED,Hard,,4,
2016-M-DC-2016-G1-EPA-M-RUS-SWE-01,Davis Cup G1 R1: RUS vs SWE,Hard,,4,
2016-M-DC-2016-G1-EPA-M-UKR-AUT-01,Davis Cup G1 R2: UKR vs AUT,Hard,,4,
2016-M-DC-2016-G2-AM-M-ESA-VEN-01,Davis Cup G2 R2: ESA vs VEN,Hard,,4,
2016-M-DC-2016-G2-AM-M-MEX-GUA-01,Davis Cup G2 R1: MEX vs GUA,Hard,,4,
2016-M-DC-2016-G2-AM-M-PAR-VEN-01,Davis Cup G2 R1: PAR vs VEN,Hard,,4,
2016-M-DC-2016-G2-AM-M-PER-MEX,Davis Cup G2 R2: PER vs MEX,Clay,,4,
2016-M-DC-2016-G2-AM-M-PER-VEN-01,Davis Cup G2 R3: PER vs VEN,Clay,,4,
2016-M-DC-2016-G2-AM-M-PUR-ESA-01,Davis Cup G2 R1: PUR vs ESA,Hard,,4,
2016-M-DC-2016-G2-AM-M-URU-PER-01,Davis Cup G2 R1: URU vs PER,Clay,,4,
2016-M-DC-2016-G2-AO-M-PHI-KUW-01,Davis Cup G2 R1: PHI vs KUW,Clay,,4,
2016-M-DC-2016-G2-AO-M-SRI-THA-01,Davis Cup G2 R1: SRI vs THA,Hard,,4,
2016-M-DC-2016-G2-AO-M-TPE-MAS-01,Davis Cup G2 R1: TPE vs MAS,Hard,,4,
2016-M-DC-2016-G2-AO-M-TPE-PHI-01,Davis Cup G2 R2: TPE vs PHI,Clay,,4,
2016-M-DC-2016-G2-AO-M-TPE-THA-01,Davis Cup G2 R3: TPE vs THA,Hard,,4,
2016-M-DC-2016-G2-AO-M-VIE-INA-01,Davis Cup G2 R1: VIE vs INA,Hard,,4,
2016-M-DC-2016-G2-AO-M-VIE-THA-01,Davis Cup G2 R2: VIE vs THA,Hard,,4,
2016-M-DC-2016-G2-EPA-M-BIH-TUN-01,Davis Cup G2 R1: BIH vs TUN,Carpet,,4,
2016-M-DC-2016-G2-EPA-M-BLR-DEN-01,Davis Cup G2 R3: BLR vs DEN,Hard,,4,
2016-M-DC-2016-G2-EPA-M-BUL-TUR-01,Davis Cup G2 R1: BUL vs TUR,Hard,,4,
2016-M-DC-2016-G2-EPA-M-EGY-BLR-01,Davis Cup G2 R1: EGY vs BLR,Clay,,4,
2016-M-DC-2016-G2-EPA-M-FIN-DEN-01,Davis Cup G2 R2: FIN vs DEN,Carpet,,4,
2016-M-DC-2016-G2-EPA-M-GEO-DEN-01,Davis Cup G2 R1: GEO vs DEN,Carpet,,4,
2016-M-DC-2016-G2-EPA-M-LAT-BLR-01,Davis Cup G2 R2: LAT vs BLR,Hard,,4,
2016-M-DC-2016-G2-EPA-M-LTU-BIH-01,Davis Cup G2 R3: LTU vs BIH,Hard,,4,
2016-M-DC-2016-G2-EPA-M-LTU-NOR-01,Davis Cup G2 R1: LTU vs NOR,Hard,,4,
2016-M-DC-2016-G2-EPA-M-LTU-RSA-01,Davis Cup G2 R2: LTU vs RSA,Clay,,4,
2016-M-DC-2016-G2-EPA-M-MON-LAT-01,Davis Cup G2 R1: MON vs LAT,Hard,,4,
2016-M-DC-2016-G2-EPA-M-RSA-LUX-01,Davis Cup G2 R1: RSA vs LUX,Hard,,4,
2016-M-DC-2016-G2-EPA-M-TUR-BIH-01,Davis Cup G2 R2: TUR vs BIH,Clay,,4,
2016-M-DC-2016-G2-EPA-M-ZIM-FIN-01,Davis Cup G2 R1: ZIM vs FIN,Hard,,4,
2016-M-DC-2016-WG-M-ARG-CRO-01,Davis Cup WG F: ARG vs CRO,Hard,,4,
2016-M-DC-2016-WG-M-ARG-POL-01,Davis Cup WG R1: ARG vs POL,Hard,,4,
2016-M-DC-2016-WG-M-CAN-FRA-01,Davis Cup WG R1: CAN vs FRA,Clay,,4,
2016-M-DC-2016-WG-M-CRO-BEL-01,Davis Cup WG R1: CRO vs BEL,Clay,,4,
2016-M-DC-2016-WG-M-FRA-CRO-01,Davis Cup WG SF: FRA vs CRO,Hard,,4,
2016-M-DC-2016-WG-M-FRA-CZE-01,Davis Cup WG QF: FRA vs CZE,Hard,,4,
2016-M-DC-2016-WG-M-GBR-ARG-01,Davis Cup WG SF: GBR vs ARG,Hard,,4,
2016-M-DC-2016-WG-M-GBR-JPN-01,Davis Cup WG R1: GBR vs JPN,Hard,,4,
2016-M-DC-2016-WG-M-GBR-SRB-01,Davis Cup WG QF: GBR vs SRB,Clay,,4,
2016-M-DC-2016-WG-M-GER-CZE-01,Davis Cup WG R1: GER vs CZE,Hard,,4,
2016-M-DC-2016-WG-M-ITA-ARG-01,Davis Cup WG QF: ITA vs ARG,Clay,,4,
2016-M-DC-2016-WG-M-SRB-KAZ-01,Davis Cup WG R1: SRB vs KAZ,Hard,,4,
2016-M-DC-2016-WG-M-SUI-ITA-01,Davis Cup WG R1: SUI vs ITA,Clay,,4,
2016-M-DC-2016-WG-M-USA-AUS-01,Davis Cup WG R1: USA vs AUS,Grass,,4,
2016-M-DC-2016-WG-M-USA-CRO-01,Davis Cup WG QF: USA vs CRO,Hard,,4,
2016-M-DC-2016-WG-PO-AUS-SVK-01,Davis Cup WG PO: AUS vs SVK,Grass,,4,
2016-M-DC-2016-WG-PO-BEL-BRA-01,Davis Cup WG PO: BEL vs BRA,Hard,,4,
2016-M-DC-2016-WG-PO-CAN-CHI-01,Davis Cup WG PO: CAN vs CHI,Hard,,4,
