name,128,64,32,16,8,4,2,1
Pedro Martinez Portero,1.0000,0.2193,0.0414,0.0029,0.0007,0.0000,0.0000,0.0000
Cem Ilkel,1.0000,0.2400,0.0437,0.0044,0.0006,0.0000,0.0000,0.0000
Federico Gaio,1.0000,0.2567,0.0467,0.0039,0.0006,0.0000,0.0000,0.0000
Tsung Hua Yang,1.0000,0.2481,0.0344,0.0025,0.0006,0.0000,0.0000,0.0000
Thiemo De Bakker,1.0000,0.3225,0.0845,0.0120,0.0005,0.0000,0.0000,0.0000
Dustin Brown,1.0000,0.2967,0.0686,0.0086,0.0005,0.0000,0.0000,0.0000
Dominik Koepfer,1.0000,0.3165,0.0795,0.0080,0.0005,0.0000,0.0000,0.0000
Blaz Rola,1.0000,0.2958,0.0737,0.0074,0.0005,0.0000,0.0000,0.0000
Christopher Eubanks,1.0000,0.2758,0.0442,0.0053,0.0005,0.0000,0.0000,0.0000
Stephane Robert,1.0000,0.2453,0.0421,0.0053,0.0005,0.0000,0.0000,0.0000
Roberto Quiroz,1.0000,0.2324,0.0429,0.0052,0.0005,0.0000,0.0000,0.0000
Norbert Gombos,1.0000,0.2458,0.0474,0.0037,0.0005,0.0000,0.0000,0.0000
Constant Lestienne,1.0000,0.0982,0.0050,0.0009,0.0005,0.0000,0.0000,0.0000
Juan Ignacio Londero,1.0000,0.2970,0.0626,0.0074,0.0004,0.0000,0.0000,0.0000
Evan King,1.0000,0.2781,0.0596,0.0063,0.0004,0.0000,0.0000,0.0000
Alex Bolt,1.0000,0.2788,0.0576,0.0076,0.0000,0.0000,0.0000,0.0000
Rogerio Dutra Silva,1.0000,0.2737,0.0500,0.0063,0.0000,0.0000,0.0000,0.0000
Luca Vanni,1.0000,0.2738,0.0576,0.0062,0.0000,0.0000,0.0000,0.0000
Arthur De Greef,1.0000,0.2300,0.0384,0.0058,0.0000,0.0000,0.0000,0.0000
Ante Pavic,1.0000,0.2300,0.0390,0.0057,0.0000,0.0000,0.0000,0.0000
Stefan Kozlov,1.0000,0.2462,0.0413,0.0050,0.0000,0.0000,0.0000,0.0000
Attila Balazs,1.0000,0.2270,0.0352,0.0039,0.0000,0.0000,0.0000,0.0000
Calvin Hemery,1.0000,0.2265,0.0400,0.0035,0.0000,0.0000,0.0000,0.0000
Zdenek Kolar,1.0000,0.2426,0.0432,0.0032,0.0000,0.0000,0.0000,0.0000
Kevin King,1.0000,0.1913,0.0294,0.0031,0.0000,0.0000,0.0000,0.0000
Aleksandr Nedovyesov,1.0000,0.2094,0.0356,0.0028,0.0000,0.0000,0.0000,0.0000
James Ward,1.0000,0.2309,0.0564,0.0027,0.0000,0.0000,0.0000,0.0000
Max Purcell,1.0000,0.1425,0.0242,0.0025,0.0000,0.0000,0.0000,0.0000
Tallon Griekspoor,1.0000,0.2324,0.0416,0.0024,0.0000,0.0000,0.0000,0.0000
Uladzimir Ignatik,1.0000,0.2100,0.0219,0.0019,0.0000,0.0000,0.0000,0.0000
Alexei Popyrin,1.0000,0.2245,0.0336,0.0018,0.0000,0.0000,0.0000,0.0000
Christian Harrison,1.0000,0.1971,0.0241,0.0018,0.0000,0.0000,0.0000,0.0000
Salvatore Caruso,1.0000,0.1900,0.0292,0.0017,0.0000,0.0000,0.0000,0.0000
Hugo Dellien,1.0000,0.1620,0.0173,0.0015,0.0000,0.0000,0.0000,0.0000
Ernesto Escobedo,1.0000,0.3186,0.0629,0.0014,0.0000,0.0000,0.0000,0.0000
Gregoire Barrere,1.0000,0.2129,0.0300,0.0014,0.0000,0.0000,0.0000,0.0000
Pedro Cachin,1.0000,0.1513,0.0148,0.0009,0.0000,0.0000,0.0000,0.0000
Nino Serdarusic,1.0000,0.2058,0.0275,0.0008,0.0000,0.0000,0.0000,0.0000
Hiroki Moriya,1.0000,0.1914,0.0233,0.0005,0.0000,0.0000,0.0000,0.0000
Marc Polmans,1.0000,0.1938,0.0203,0.0003,0.0000,0.0000,0.0000,0.0000
Oscar Otte,1.0000,0.1405,0.0118,0.0000,0.0000,0.0000,0.0000,0.0000
Enrique Lopez Perez,1.0000,0.1271,0.0086,0.0000,0.0000,0.0000,0.0000,0.0000
Lorenzo Giustino,1.0000,0.1032,0.0058,0.0000,0.0000,0.0000,0.0000,0.0000
Ivan Nedelko,1.0000,0.0682,0.0018,0.0000,0.0000,0.0000,0.0000,0.0000
